season,player_id,player_name,player_url,age,team,position,games,games_started,minutes,win_shares,ws_per_48,bpm,vorp
2022-23,conlemi01,Mike Conley,https://www.basketball-reference.com/players/c/conlemi01.html,35,MIN,PG,24,24,753,2.5,0.158,2.0,0.7
2022-23,antetgi01,Giannis Antetokounmpo,https://www.basketball-reference.com/players/a/antetgi01.html,28,MIL,PF,63,63,2024,8.6,0.204,8.5,5.4
2022-23,porteke02,Kevin Porter Jr.,https://www.basketball-reference.com/players/p/porteke02.html,22,HOU,PG,59,59,2024,2.9,0.068,0.6,1.3
2022-23,avdijde01,Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html,22,WAS,SF,76,40,2020,2.3,0.054,-2.3,-0.1
2022-23,maxeyty01,Tyrese Maxey,https://www.basketball-reference.com/players/m/maxeyty01.html,22,PHI,SG,60,41,2016,5.4,0.128,0.6,1.3
2022-23,finnedo01,Dorian Finney-Smith,https://www.basketball-reference.com/players/f/finnedo01.html,29,2TM,PF,66,66,2009,2.1,0.051,-2.0,0.0
2022-23,finnedo01,Dorian Finney-Smith,https://www.basketball-reference.com/players/f/finnedo01.html,29,DAL,PF,40,40,1288,1.7,0.065,-1.1,0.3
2022-23,finnedo01,Dorian Finney-Smith,https://www.basketball-reference.com/players/f/finnedo01.html,29,BRK,PF,26,26,721,0.4,0.027,-3.7,-0.3
2022-23,clarkjo01,Jordan Clarkson,https://www.basketball-reference.com/players/c/clarkjo01.html,30,UTA,SG,61,61,1988,1.7,0.042,-1.4,0.3
2022-23,schrode01,Dennis Schröder,https://www.basketball-reference.com/players/s/schrode01.html,29,LAL,PG,66,50,1986,2.8,0.068,-2.9,-0.4
2022-23,jonestr01,Tre Jones,https://www.basketball-reference.com/players/j/jonestr01.html,23,SAS,PG,68,65,1984,3.4,0.082,-1.0,0.5
2022-23,allengr01,Grayson Allen,https://www.basketball-reference.com/players/a/allengr01.html,27,MIL,SG,72,70,1972,5.1,0.123,0.1,1.0
2022-23,valanjo01,Jonas Valančiūnas,https://www.basketball-reference.com/players/v/valanjo01.html,30,NOP,C,79,79,1968,5.8,0.142,-0.4,0.8
2022-23,gordoer01,Eric Gordon,https://www.basketball-reference.com/players/g/gordoer01.html,34,2TM,SG,69,58,1965,2.3,0.056,-1.9,0.1
2022-23,gordoer01,Eric Gordon,https://www.basketball-reference.com/players/g/gordoer01.html,34,HOU,SG,47,47,1418,1.1,0.037,-2.6,-0.2
2022-23,gordoer01,Eric Gordon,https://www.basketball-reference.com/players/g/gordoer01.html,34,LAC,SG,22,11,547,1.2,0.105,0.0,0.3
2022-23,looneke01,Kevon Looney,https://www.basketball-reference.com/players/l/looneke01.html,26,GSW,C,82,70,1958,8.7,0.212,2.1,2.0
2022-23,anderky01,Kyle Anderson,https://www.basketball-reference.com/players/a/anderky01.html,29,MIN,PF,69,46,1957,5.1,0.125,2.5,2.2
2022-23,smartma01,Marcus Smart,https://www.basketball-reference.com/players/s/smartma01.html,28,BOS,PG,61,61,1957,3.7,0.092,-1.0,0.5
2022-23,jamesle01,LeBron James,https://www.basketball-reference.com/players/j/jamesle01.html,38,LAL,PF,55,54,1954,5.6,0.138,6.1,4.0
2022-23,joneshe01,Herbert Jones,https://www.basketball-reference.com/players/j/joneshe01.html,24,NOP,PF,66,66,1951,4.2,0.104,-0.3,0.8
2022-23,craigto01,Torrey Craig,https://www.basketball-reference.com/players/c/craigto01.html,32,PHO,PF,79,60,1948,4.0,0.098,-0.6,0.7
2022-23,moranja01,Ja Morant,https://www.basketball-reference.com/players/m/moranja01.html,23,MEM,PG,61,59,1948,6.0,0.148,5.7,3.8
2022-23,olynyke01,Kelly Olynyk,https://www.basketball-reference.com/players/o/olynyke01.html,31,UTA,C,68,68,1942,4.3,0.106,0.4,1.2
2022-23,curryst01,Stephen Curry,https://www.basketball-reference.com/players/c/curryst01.html,34,GSW,PG,56,56,1941,7.8,0.192,7.5,4.7
2022-23,jonesty01,Tyus Jones,https://www.basketball-reference.com/players/j/jonesty01.html,26,MEM,PG,80,22,1940,5.7,0.141,1.6,1.7
2022-23,georgpa01,Paul George,https://www.basketball-reference.com/players/g/georgpa01.html,32,LAC,SF,56,56,1939,4.6,0.114,2.8,2.3
2022-23,horfoal01,Al Horford,https://www.basketball-reference.com/players/h/horfoal01.html,36,BOS,C,63,63,1922,6.3,0.157,3.3,2.5
2022-23,tuckepj01,P.J. Tucker,https://www.basketball-reference.com/players/t/tuckepj01.html,37,PHI,PF,75,75,1920,2.5,0.064,-3.0,-0.5
2022-23,mcdanja01,Jalen McDaniels,https://www.basketball-reference.com/players/m/mcdanja01.html,25,2TM,SF,80,24,1913,2.7,0.068,-2.1,-0.1
2022-23,mcdanja01,Jalen McDaniels,https://www.basketball-reference.com/players/m/mcdanja01.html,25,CHO,SF,56,21,1494,1.8,0.057,-2.0,0.0
2022-23,mcdanja01,Jalen McDaniels,https://www.basketball-reference.com/players/m/mcdanja01.html,25,PHI,SF,24,3,419,1.0,0.109,-2.6,-0.1
2022-23,poeltja01,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html,27,2TM,C,72,71,1906,6.0,0.15,1.9,1.9
2022-23,poeltja01,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html,27,SAS,C,46,46,1199,2.9,0.115,0.9,0.9
2022-23,poeltja01,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html,27,TOR,C,26,25,707,3.1,0.209,3.6,1.0
2022-23,davisan02,Anthony Davis,https://www.basketball-reference.com/players/d/davisan02.html,29,LAL,C,56,54,1904,9.0,0.226,6.3,4.0
2022-23,divindo01,Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html,26,GSW,SG,72,36,1894,4.2,0.106,0.7,1.3
2022-23,bogdabo02,Bojan Bogdanović,https://www.basketball-reference.com/players/b/bogdabo02.html,33,DET,PF,59,59,1893,3.5,0.09,0.8,1.4
2022-23,paulch01,Chris Paul,https://www.basketball-reference.com/players/p/paulch01.html,37,PHO,PG,59,59,1889,6.2,0.156,3.2,2.5
2022-23,halibty01,Tyrese Haliburton,https://www.basketball-reference.com/players/h/halibty01.html,22,IND,PG,56,56,1883,7.6,0.195,7.2,4.4
2022-23,vandeja01,Jarred Vanderbilt,https://www.basketball-reference.com/players/v/vandeja01.html,23,2TM,PF,78,65,1879,5.2,0.132,1.1,1.5
2022-23,vandeja01,Jarred Vanderbilt,https://www.basketball-reference.com/players/v/vandeja01.html,23,UTA,PF,52,41,1254,3.6,0.139,1.5,1.1
2022-23,vandeja01,Jarred Vanderbilt,https://www.basketball-reference.com/players/v/vandeja01.html,23,LAL,PF,26,24,625,1.5,0.118,0.2,0.4
2022-23,mannte01,Terance Mann,https://www.basketball-reference.com/players/m/mannte01.html,26,LAC,SG,81,36,1872,4.3,0.111,-0.2,0.8
2022-23,browntr01,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html,23,LAL,SF,76,45,1860,2.9,0.075,-1.0,0.5
2022-23,okongon01,Onyeka Okongwu,https://www.basketball-reference.com/players/o/okongon01.html,22,ATL,C,80,18,1849,7.1,0.185,0.8,1.3
2022-23,reaveau01,Austin Reaves,https://www.basketball-reference.com/players/r/reaveau01.html,24,LAL,SG,64,22,1843,5.4,0.142,0.7,1.2
2022-23,banede01,Desmond Bane,https://www.basketball-reference.com/players/b/banede01.html,24,MEM,SG,58,58,1841,5.8,0.151,3.5,2.5
2022-23,bookede01,Devin Booker,https://www.basketball-reference.com/players/b/bookede01.html,26,PHO,SG,53,53,1835,6.0,0.157,4.2,2.9
2022-23,morrima03,Marcus Morris,https://www.basketball-reference.com/players/m/morrima03.html,33,LAC,PF,65,65,1825,2.0,0.053,-1.9,0.0
2022-23,turnemy01,Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html,26,IND,C,62,62,1825,5.4,0.142,2.1,1.9
2022-23,portibo01,Bobby Portis,https://www.basketball-reference.com/players/p/portibo01.html,27,MIL,PF,70,22,1818,5.3,0.139,0.7,1.2
2022-23,nesmiaa01,Aaron Nesmith,https://www.basketball-reference.com/players/n/nesmiaa01.html,23,IND,SF,73,60,1816,2.0,0.052,-3.0,-0.4
2022-23,beverpa01,Patrick Beverley,https://www.basketball-reference.com/players/b/beverpa01.html,34,2TM,SG,67,67,1816,3.0,0.079,-1.2,0.3
2022-23,beverpa01,Patrick Beverley,https://www.basketball-reference.com/players/b/beverpa01.html,34,LAL,SG,45,45,1211,1.8,0.071,-1.8,0.1
2022-23,beverpa01,Patrick Beverley,https://www.basketball-reference.com/players/b/beverpa01.html,34,CHI,PG,22,22,605,1.2,0.096,-0.2,0.3
2022-23,carteje01,Jevon Carter,https://www.basketball-reference.com/players/c/carteje01.html,27,MIL,PG,81,39,1810,3.5,0.092,-0.6,0.6
2022-23,portemi01,Michael Porter Jr.,https://www.basketball-reference.com/players/p/portemi01.html,24,DEN,SF,62,62,1798,4.3,0.116,0.2,1.0
2022-23,marshna01,Naji Marshall,https://www.basketball-reference.com/players/m/marshna01.html,25,NOP,SF,77,21,1792,2.5,0.068,-1.9,0.1
2022-23,jacksja02,Jaren Jackson Jr.,https://www.basketball-reference.com/players/j/jacksja02.html,23,MEM,C,63,63,1787,6.6,0.177,2.8,2.2
2022-23,sharpsh01,Shaedon Sharpe,https://www.basketball-reference.com/players/s/sharpsh01.html,19,POR,SG,80,15,1779,1.2,0.032,-3.3,-0.6
2022-23,fultzma01,Markelle Fultz,https://www.basketball-reference.com/players/f/fultzma01.html,24,ORL,PG,60,60,1778,3.7,0.1,0.5,1.2
2022-23,easonta01,Tari Eason,https://www.basketball-reference.com/players/e/easonta01.html,21,HOU,PF,82,5,1767,2.6,0.07,-1.7,0.1
2022-23,vincega01,Gabe Vincent,https://www.basketball-reference.com/players/v/vincega01.html,26,MIA,PG,68,34,1759,1.4,0.038,-3.4,-0.6
2022-23,leonaka01,Kawhi Leonard,https://www.basketball-reference.com/players/l/leonaka01.html,31,LAC,SF,52,50,1748,7.1,0.194,6.1,3.5
2022-23,brogdma01,Malcolm Brogdon,https://www.basketball-reference.com/players/b/brogdma01.html,30,BOS,PG,67,0,1744,5.8,0.161,2.8,2.1
2022-23,woodch01,Christian Wood,https://www.basketball-reference.com/players/w/woodch01.html,27,DAL,C,67,17,1738,4.8,0.132,1.7,1.6
2022-23,whiteco01,Coby White,https://www.basketball-reference.com/players/w/whiteco01.html,22,CHI,SG,74,2,1730,3.1,0.087,-0.8,0.5
2022-23,capelca01,Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html,28,ATL,C,65,63,1730,7.2,0.201,2.2,1.8
2022-23,monkma01,Malik Monk,https://www.basketball-reference.com/players/m/monkma01.html,24,SAC,SG,77,0,1719,3.2,0.091,0.3,1.0
2022-23,lowryky01,Kyle Lowry,https://www.basketball-reference.com/players/l/lowryky01.html,36,MIA,PG,55,44,1718,3.4,0.096,0.2,0.9
2022-23,batumni01,Nicolas Batum,https://www.basketball-reference.com/players/b/batumni01.html,34,LAC,PF,78,19,1709,3.6,0.101,0.5,1.0
2022-23,kesslwa01,Walker Kessler,https://www.basketball-reference.com/players/k/kesslwa01.html,21,UTA,C,74,40,1703,7.1,0.2,2.9,2.1
2022-23,morrimo01,Monte Morris,https://www.basketball-reference.com/players/m/morrimo01.html,27,WAS,PG,62,61,1695,4.2,0.12,0.5,1.1
2022-23,cartewe01,Wendell Carter Jr.,https://www.basketball-reference.com/players/c/cartewe01.html,23,ORL,C,57,54,1690,4.6,0.13,1.0,1.3
2022-23,aldamsa01,Santi Aldama,https://www.basketball-reference.com/players/a/aldamsa01.html,22,MEM,PF,77,20,1682,4.6,0.13,0.5,1.1
2022-23,bealbr01,Bradley Beal,https://www.basketball-reference.com/players/b/bealbr01.html,29,WAS,SG,50,50,1673,3.4,0.099,1.8,1.6
2022-23,duranke01,Kevin Durant,https://www.basketball-reference.com/players/d/duranke01.html,34,2TM,PF,47,47,1672,6.8,0.194,7.1,3.9
2022-23,duranke01,Kevin Durant,https://www.basketball-reference.com/players/d/duranke01.html,34,BRK,PF,39,39,1403,5.7,0.194,7.0,3.2
2022-23,duranke01,Kevin Durant,https://www.basketball-reference.com/players/d/duranke01.html,34,PHO,PF,8,8,269,1.1,0.196,8.0,0.7
2022-23,durenja01,Jalen Duren,https://www.basketball-reference.com/players/d/durenja01.html,19,DET,C,67,31,1670,4.5,0.129,-0.8,0.5
2022-23,jacksre01,Reggie Jackson,https://www.basketball-reference.com/players/j/jacksre01.html,32,2TM,PG,68,40,1657,0.6,0.018,-3.9,-0.8
2022-23,jacksre01,Reggie Jackson,https://www.basketball-reference.com/players/j/jacksre01.html,32,LAC,PG,52,38,1338,0.6,0.02,-3.7,-0.6
2022-23,jacksre01,Reggie Jackson,https://www.basketball-reference.com/players/j/jacksre01.html,32,DEN,PG,16,2,319,0.1,0.008,-5.1,-0.3
2022-23,okorois01,Isaac Okoro,https://www.basketball-reference.com/players/o/okorois01.html,22,CLE,SF,76,46,1652,4.2,0.122,-0.3,0.7
2022-23,harteis01,Isaiah Hartenstein,https://www.basketball-reference.com/players/h/harteis01.html,24,NYK,C,82,8,1626,4.6,0.136,-0.3,0.7
2022-23,gaffoda01,Daniel Gafford,https://www.basketball-reference.com/players/g/gaffoda01.html,24,WAS,C,78,47,1604,6.1,0.184,1.0,1.2
2022-23,robinmi01,Mitchell Robinson,https://www.basketball-reference.com/players/r/robinmi01.html,24,NYK,C,59,58,1591,6.5,0.197,2.4,1.7
2022-23,eubandr01,Drew Eubanks,https://www.basketball-reference.com/players/e/eubandr01.html,25,POR,C,78,28,1584,4.4,0.134,0.1,0.8
2022-23,haywago01,Gordon Hayward,https://www.basketball-reference.com/players/h/haywago01.html,32,CHO,SF,50,50,1577,2.0,0.059,-1.4,0.2
2022-23,carusal01,Alex Caruso,https://www.basketball-reference.com/players/c/carusal01.html,28,CHI,PG,67,36,1575,3.6,0.109,1.1,1.2
2022-23,miltosh01,Shake Milton,https://www.basketball-reference.com/players/m/miltosh01.html,26,PHI,SG,76,11,1567,2.9,0.087,-2.0,0.0
2022-23,powelno01,Norman Powell,https://www.basketball-reference.com/players/p/powelno01.html,29,LAC,SG,60,8,1567,3.5,0.107,0.3,0.9
2022-23,anthoco01,Cole Anthony,https://www.basketball-reference.com/players/a/anthoco01.html,22,ORL,PG,60,4,1552,3.7,0.116,1.3,1.3
2022-23,branhma01,Malaki Branham,https://www.basketball-reference.com/players/b/branhma01.html,19,SAS,SG,66,32,1550,-0.1,-0.004,-5.2,-1.3
2022-23,osmande01,Cedi Osman,https://www.basketball-reference.com/players/o/osmande01.html,27,CLE,SF,77,2,1548,3.3,0.103,-0.7,0.5
2022-23,oubreke01,Kelly Oubre Jr.,https://www.basketball-reference.com/players/o/oubreke01.html,27,CHO,SF,48,40,1548,1.7,0.051,-1.1,0.3
2022-23,greenjo02,Josh Green,https://www.basketball-reference.com/players/g/greenjo02.html,22,DAL,SG,60,21,1539,2.6,0.082,-2.4,-0.2
2022-23,ingrabr01,Brandon Ingram,https://www.basketball-reference.com/players/i/ingrabr01.html,25,NOP,SF,45,45,1538,3.5,0.108,1.7,1.5
2022-23,richajo01,Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html,29,2TM,SG,65,10,1530,1.8,0.055,-1.2,0.3
2022-23,richajo01,Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html,29,SAS,SG,42,6,997,1.0,0.047,-1.1,0.2
2022-23,richajo01,Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html,29,NOP,SG,23,4,533,0.8,0.071,-1.3,0.1
2022-23,harrijo01,Joe Harris,https://www.basketball-reference.com/players/h/harrijo01.html,31,BRK,SF,74,33,1527,2.6,0.083,-1.1,0.3
2022-23,mccontj01,T.J. McConnell,https://www.basketball-reference.com/players/m/mccontj01.html,30,IND,PG,75,6,1526,3.1,0.098,0.5,1.0
2022-23,bouchch01,Chris Boucher,https://www.basketball-reference.com/players/b/bouchch01.html,30,TOR,PF,76,0,1523,5.0,0.156,-0.1,0.7
2022-23,niangge01,Georges Niang,https://www.basketball-reference.com/players/n/niangge01.html,29,PHI,PF,78,1,1512,2.5,0.078,-1.4,0.2
2022-23,bogdabo01,Bogdan Bogdanović,https://www.basketball-reference.com/players/b/bogdabo01.html,30,ATL,SG,54,9,1508,2.8,0.088,0.5,0.9
2022-23,leeda03,Damion Lee,https://www.basketball-reference.com/players/l/leeda03.html,30,PHO,SG,74,5,1506,2.6,0.081,-1.7,0.1
2022-23,bolbo01,Bol Bol,https://www.basketball-reference.com/players/b/bolbo01.html,23,ORL,PF,70,33,1505,2.3,0.072,-0.9,0.4
2022-23,konchjo01,John Konchar,https://www.basketball-reference.com/players/k/konchjo01.html,26,MEM,SF,72,23,1494,3.5,0.111,0.5,0.9
2022-23,hachiru01,Rui Hachimura,https://www.basketball-reference.com/players/h/hachiru01.html,24,2TM,PF,63,9,1466,1.8,0.06,-2.2,-0.1
2022-23,hachiru01,Rui Hachimura,https://www.basketball-reference.com/players/h/hachiru01.html,24,WAS,PF,30,0,728,0.6,0.038,-2.6,-0.1
2022-23,hachiru01,Rui Hachimura,https://www.basketball-reference.com/players/h/hachiru01.html,24,LAL,PF,33,9,738,1.2,0.081,-1.9,0.0
2022-23,poweldw01,Dwight Powell,https://www.basketball-reference.com/players/p/poweldw01.html,31,DAL,C,76,64,1458,5.1,0.168,-1.2,0.3
2022-23,sochaje01,Jeremy Sochan,https://www.basketball-reference.com/players/s/sochaje01.html,19,SAS,PF,56,53,1458,0.2,0.005,-4.0,-0.7
2022-23,bateske01,Keita Bates-Diop,https://www.basketball-reference.com/players/b/bateske01.html,27,SAS,PF,67,42,1452,2.7,0.089,-0.6,0.5
2022-23,mitchda01,Davion Mitchell,https://www.basketball-reference.com/players/m/mitchda01.html,24,SAC,PG,80,9,1447,1.5,0.05,-2.8,-0.3
2022-23,connapa01,Pat Connaughton,https://www.basketball-reference.com/players/c/connapa01.html,30,MIL,SF,61,33,1443,2.5,0.085,-1.0,0.3
2022-23,colliza01,Zach Collins,https://www.basketball-reference.com/players/c/colliza01.html,25,SAS,C,63,26,1441,2.2,0.074,-0.2,0.6
2022-23,stewais01,Isaiah Stewart,https://www.basketball-reference.com/players/s/stewais01.html,21,DET,C,50,47,1414,2.0,0.068,-2.1,0.0
2022-23,griffaj01,AJ Griffin,https://www.basketball-reference.com/players/g/griffaj01.html,19,ATL,SF,72,12,1401,2.2,0.075,-0.8,0.4
2022-23,joeis01,Isaiah Joe,https://www.basketball-reference.com/players/j/joeis01.html,23,OKC,SG,73,10,1395,3.8,0.131,0.9,1.0
2022-23,kuminjo01,Jonathan Kuminga,https://www.basketball-reference.com/players/k/kuminjo01.html,20,GSW,PF,67,16,1394,2.4,0.084,-1.7,0.1
2022-23,nurkiju01,Jusuf Nurkić,https://www.basketball-reference.com/players/n/nurkiju01.html,28,POR,C,52,52,1391,2.7,0.092,0.1,0.7
2022-23,smithde03,Dennis Smith Jr.,https://www.basketball-reference.com/players/s/smithde03.html,25,CHO,PG,54,15,1390,1.1,0.039,-2.2,-0.1
2022-23,nancela02,Larry Nance Jr.,https://www.basketball-reference.com/players/n/nancela02.html,30,NOP,C,65,1,1381,4.9,0.171,2.0,1.4
2022-23,okogijo01,Josh Okogie,https://www.basketball-reference.com/players/o/okogijo01.html,24,PHO,SG,72,26,1350,2.8,0.101,-0.2,0.6
2022-23,grahade01,Devonte' Graham,https://www.basketball-reference.com/players/g/grahade01.html,27,2TM,PG,73,8,1338,2.5,0.091,-0.1,0.6
2022-23,grahade01,Devonte' Graham,https://www.basketball-reference.com/players/g/grahade01.html,27,NOP,PG,53,0,811,1.8,0.105,0.2,0.4
2022-23,grahade01,Devonte' Graham,https://www.basketball-reference.com/players/g/grahade01.html,27,SAS,PG,20,8,527,0.8,0.069,-0.4,0.2
2022-23,rosste01,Terrence Ross,https://www.basketball-reference.com/players/r/rosste01.html,31,2TM,SG,63,9,1330,1.6,0.059,-2.1,0.0
2022-23,rosste01,Terrence Ross,https://www.basketball-reference.com/players/r/rosste01.html,31,ORL,SG,42,9,944,0.6,0.032,-3.1,-0.3
2022-23,rosste01,Terrence Ross,https://www.basketball-reference.com/players/r/rosste01.html,31,PHO,SG,21,0,386,1.0,0.127,0.5,0.2
2022-23,kennalu01,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html,26,2TM,SG,59,14,1315,3.4,0.124,0.5,0.8
2022-23,kennalu01,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html,26,LAC,SG,35,11,725,1.1,0.07,-1.4,0.1
2022-23,kennalu01,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html,26,MEM,SG,24,3,590,2.3,0.189,2.9,0.7
2022-23,mcderdo01,Doug McDermott,https://www.basketball-reference.com/players/m/mcderdo01.html,31,SAS,SF,64,0,1314,1.0,0.035,-3.2,-0.4
2022-23,hortota01,Talen Horton-Tucker,https://www.basketball-reference.com/players/h/hortota01.html,22,UTA,SG,65,20,1313,0.8,0.029,-1.6,0.2
2022-23,alvarjo01,Jose Alvarado,https://www.basketball-reference.com/players/a/alvarjo01.html,24,NOP,PG,61,10,1310,1.8,0.066,-1.2,0.3
2022-23,wiggiaa01,Aaron Wiggins,https://www.basketball-reference.com/players/w/wiggiaa01.html,24,OKC,SG,70,14,1297,2.6,0.097,-2.1,0.0
2022-23,walkelo01,Lonnie Walker IV,https://www.basketball-reference.com/players/w/walkelo01.html,24,LAL,SG,56,32,1297,1.8,0.066,-1.4,0.2
2022-23,hausesa01,Sam Hauser,https://www.basketball-reference.com/players/h/hausesa01.html,25,BOS,SF,80,8,1290,3.4,0.128,1.0,1.0
2022-23,smithja04,Jalen Smith,https://www.basketball-reference.com/players/s/smithja04.html,22,IND,C,68,31,1279,2.3,0.085,-2.1,0.0
2022-23,ballla01,LaMelo Ball,https://www.basketball-reference.com/players/b/ballla01.html,21,CHO,PG,36,36,1268,1.8,0.068,2.4,1.4
2022-23,roddyda01,David Roddy,https://www.basketball-reference.com/players/r/roddyda01.html,21,MEM,PF,70,4,1258,1.1,0.043,-3.9,-0.6
2022-23,nowelja01,Jaylen Nowell,https://www.basketball-reference.com/players/n/nowelja01.html,23,MIN,SG,65,2,1252,1.2,0.046,-2.5,-0.2
2022-23,reidna01,Naz Reid,https://www.basketball-reference.com/players/r/reidna01.html,23,MIN,C,68,11,1251,3.0,0.114,1.0,1.0
2022-23,lylestr01,Trey Lyles,https://www.basketball-reference.com/players/l/lylestr01.html,27,SAC,PF,74,0,1247,2.6,0.098,-1.0,0.3
2022-23,suggsja01,Jalen Suggs,https://www.basketball-reference.com/players/s/suggsja01.html,21,ORL,SG,53,19,1246,1.4,0.053,-1.0,0.3
2022-23,loveke01,Kevin Love,https://www.basketball-reference.com/players/l/loveke01.html,34,2TM,PF,62,20,1240,2.6,0.099,0.6,0.8
2022-23,loveke01,Kevin Love,https://www.basketball-reference.com/players/l/loveke01.html,34,CLE,PF,41,3,821,1.9,0.112,1.4,0.7
2022-23,loveke01,Kevin Love,https://www.basketball-reference.com/players/l/loveke01.html,34,MIA,PF,21,17,419,0.7,0.075,-1.1,0.1
2022-23,josepco01,Cory Joseph,https://www.basketball-reference.com/players/j/josepco01.html,31,DET,PG,62,2,1227,1.8,0.07,-1.5,0.2
2022-23,wrighde01,Delon Wright,https://www.basketball-reference.com/players/w/wrighde01.html,30,WAS,PG,50,14,1221,3.7,0.146,3.4,1.7
2022-23,richani01,Nick Richards,https://www.basketball-reference.com/players/r/richani01.html,25,CHO,C,65,9,1217,4.2,0.165,-1.3,0.2
2022-23,curryse01,Seth Curry,https://www.basketball-reference.com/players/c/curryse01.html,32,BRK,SG,61,7,1211,1.8,0.07,-2.1,0.0
2022-23,agbajoc01,Ochai Agbaji,https://www.basketball-reference.com/players/a/agbajoc01.html,22,UTA,SG,59,22,1209,1.3,0.053,-3.0,-0.3
2022-23,willike04,Kenrich Williams,https://www.basketball-reference.com/players/w/willike04.html,28,OKC,PF,53,10,1206,3.3,0.133,0.5,0.8
